,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
160,8641514,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,10890112004008,60,1,35.0,3.0,1
161,59962144,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,360010130005019,60,0,0.0,0.0,1
162,31020823,59023,4948105,TDS TELECOMMUNICATIONS CORPORATION,TDS TELECOM,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",MN,270859501001003,12,1,25.0,5.0,0
163,65450709,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,420110119021038,60,1,2.0,1.3,1
164,64065836,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OR,410239602001681,60,0,0.0,0.0,1
165,25489697,58324,1545748,The Ponderosa Telephone Co.,Ponderosa Telephone Company,"Ponderosa Communications, Inc.",131057,"Ponderosa Communications, Inc.",CA,60190064022185,11,1,25.0,3.0,1
166,48402115,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,130630402021089,60,1,2.0,1.3,1
167,59874043,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NM,350319436002189,60,1,2.0,1.3,1
168,41460886,67060,2716561,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",AT&T Inc.,130077,AT&T Inc.,WI,550870125031024,11,1,18.0,0.768,0
169,17291265,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TN,470359704003074,60,1,35.0,3.0,1
170,52252148,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,201834758003064,60,1,25.0,3.0,1
171,9980868,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80590117251002,60,1,100.0,3.0,1
172,19779621,56252,10716884,"Michwave Technologies, Inc.",Michwave Technologies,"Michwave Technologies, Inc.",390073,"Michwave Technologies, Inc.",MI,260810124001019,70,1,25.0,10.0,1
173,48892732,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160499601002960,60,1,25.0,3.0,1
174,36760803,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,181410107003022,11,1,18.0,0.768,0
175,64816711,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,420770008003002,60,0,0.0,0.0,1
176,42040195,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AL,10150023001103,60,1,2.0,1.3,1
177,60696330,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NY,360290007005001,60,1,2.0,1.3,1
178,47705628,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,121030243021013,60,1,2.0,1.3,1
179,39366608,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60670015002001,11,1,18.0,0.768,0
180,38436489,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T North Carolina,AT&T Inc.,130077,AT&T Inc.,NC,371830537241081,10,1,6.0,0.512,0
181,64442361,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OR,410192100001274,60,1,2.0,1.3,1
182,65684856,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,420912078003028,60,1,2.0,1.3,1
183,36971293,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,260650012002007,10,1,6.0,0.512,0
184,12272204,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201919622001054,60,1,35.0,3.0,1
185,32515059,59351,3576352,Frontier Communications Corporation,Frontier Communication of Ausable Valley New York,Frontier Communications Corporation,130258,Frontier Communications Corporation,NY,360339508001085,11,1,12.0,1.0,1
186,13926552,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,292090901005151,60,1,35.0,3.0,1
187,48888355,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160479601003136,60,1,25.0,3.0,1
188,69325296,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,481210203091047,60,1,2.0,1.3,1
189,31062019,59023,4948105,TDS TELECOMMUNICATIONS CORPORATION,TDS TELECOM,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",CO,80299647001015,10,1,5.0,0.512,0
190,48003768,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,132070503021077,60,0,0.0,0.0,1
191,43723568,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60374613003004,60,0,0.0,0.0,1
192,46609854,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120610504022017,60,0,0.0,0.0,1
193,71297361,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WA,530519701001171,60,0,0.0,0.0,1
194,41541534,67060,2716561,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",AT&T Inc.,130077,AT&T Inc.,WI,550791016002005,50,1,1000.0,1000.0,0
195,32210667,59351,3576352,Frontier Communications Corporation,CTC West Virginia Bluefield,Frontier Communications Corporation,130258,Frontier Communications Corporation,WV,540379724022044,12,1,18.0,1.0,1
196,32000766,59317,2721157,Lavalle Telephone Cooperative Inc,Lavalle Telephone Cooperative Inc,"LaValle Telephone Cooperative, Inc.",130726,"LaValle Telephone Cooperative, Inc.",WI,551039701002197,11,1,15.0,7.0,1
197,53558402,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,ME,230219603021612,60,0,0.0,0.0,1
198,56085795,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,271034802003109,60,1,2.0,1.3,1
199,12456477,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",LA,220019606005033,60,1,35.0,3.0,1
200,50051273,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,170318042013021,60,1,2.0,1.3,1
201,4920170,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",KS,200610002002021,70,1,2.0,0.064,0
202,11706155,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171659557001034,60,1,35.0,3.0,1
203,31090613,59034,22745335,Telegia Communications Inc.,"Telegia Communications, Inc.","Telegia Communications, Inc.",320124,"Telegia Communications, Inc.",MD,240430109001051,70,1,30.0,15.0,1
204,66513861,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",SD,460779582002126,60,1,25.0,3.0,1
205,49009102,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ID,160319504002006,60,1,2.0,1.3,1
206,28679800,58624,24535437,"Resound Networks, LLC",Resound Networks LLC,"Resound Networks, LLC",340061,"Resound Networks, LLC",TX,484459501002444,70,1,100.0,15.0,0
207,46820431,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121050128021049,60,0,0.0,0.0,1
208,51092829,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IN,181050013032060,60,1,2.0,1.3,1
209,26800323,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,OH,391639531004041,43,1,940.0,35.0,1
210,71728214,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WA,530730102004033,60,1,2.0,1.3,1
211,57684794,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MT,300290001003122,60,0,0.0,0.0,1
212,40591504,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,481410020001037,12,1,50.0,10.0,0
213,58617892,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NV,320030057032171,60,0,0.0,0.0,1
214,26711586,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TX,483090038013020,43,1,940.0,35.0,1
215,9477715,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60530124011034,60,1,35.0,3.0,1
216,49414641,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171399770003085,60,0,0.0,0.0,1
217,72565059,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,551332031026011,60,1,25.0,3.0,1
218,27680931,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NY,360630225003000,43,1,940.0,35.0,1
219,42219685,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AL,11150402033076,60,1,2.0,1.3,1
220,17693257,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,481130113001049,60,1,100.0,3.0,1
221,52627729,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KY,211850307022045,60,0,0.0,0.0,1
222,16883913,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,421039503011000,60,1,35.0,3.0,1
223,14353472,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,370610906002023,60,1,35.0,3.0,1
224,64582756,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,420010309002043,60,0,0.0,0.0,1
225,22175508,56981,1677335,"Border to Border Communications, Inc.","Border to Border Communications, Inc.","Hilliary Communications, LLC",190233,"Hilliary Communications, LLC",TX,485059504002121,50,1,20.0,6.0,1
226,57321111,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MO,292294902004078,60,1,25.0,3.0,1
227,71266446,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WA,530330322152021,60,0,0.0,0.0,1
228,32759882,59351,3576352,Frontier Communications Corporation,Frontier Communication of the Carolinas Illinois  Alltel,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,170190109008074,11,1,18.0,1.0,1
229,47683255,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120990068013007,60,1,2.0,1.3,1
230,42923377,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AZ,40179424002186,60,1,2.0,1.3,1
231,46867412,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121170213072007,60,0,0.0,0.0,1
232,985514,54400,6275945,"XO Communications Services, LLC",XO Communications,Verizon Communications Inc.,131425,Verizon Communications Inc.,VA,511076110203026,50,0,0.0,0.0,1
233,36506407,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318292003003,11,1,18.0,0.768,0
234,30565357,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",TX,481210204011009,11,1,10.0,1.0,1
235,2912413,55027,6254403,Crown Castle Fiber LLC,Crown Castle Fiber,Crown Castle International Corp.,400092,Crown Castle International Corp.,CA,60375310002006,50,0,0.0,0.0,1
236,44370827,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60371212102005,60,1,25.0,3.0,1
237,4856191,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,171719707001079,70,1,2.0,0.064,0
238,3296048,55065,3735784,"RCN Telecom Services of Illinois, LLC",RCN,"Radiate Holdings, LP",130079,"Radiate Holdings, LP",IL,170310818002043,42,1,500.0,20.0,1
239,37316135,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Alabama,AT&T Inc.,130077,AT&T Inc.,AL,11170303141017,10,1,1.5,0.128,0
240,152856,53788,3723822,"Level  3 Communications, LLC",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",WA,530770028011026,50,0,0.0,0.0,1
241,31208535,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,421010025002011,10,1,1.0,0.384,1
242,14563457,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ND,380059565001293,60,1,35.0,3.0,1
243,64661709,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,420171050102015,60,0,0.0,0.0,1
244,62121306,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ND,380579616002101,60,1,2.0,1.3,1
245,49499012,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171950012003052,60,0,0.0,0.0,1
246,53270046,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",LA,220870306021007,60,1,25.0,3.0,1
247,48509917,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,131530209002021,60,1,2.0,1.3,1
248,18991488,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530619400014084,60,1,35.0,3.0,1
249,26256991,58619,18591826,WORLDNET TELECOMMUNICATIONS,Worldnet,"Worldnet Telecommunications, Inc.",150339,"Worldnet Telecommunications, Inc.",PR,720252018001007,10,1,20.0,3.0,1
250,43823395,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60530127002061,60,0,0.0,0.0,1
251,9284637,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60290037002433,60,1,35.0,3.0,1
252,27961028,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,FL,121270901011030,43,1,940.0,35.0,1
253,3543862,55258,3741253,Dickey Rural Telephone Cooperative,Dickey Rural Telephone Cooperative,Dickey Rural Telephone Cooperative,130405,Dickey Rural Telephone Cooperative,SD,460899631002003,50,1,1000.0,1000.0,1
254,47528662,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120679602003160,60,1,2.0,1.3,1
255,39357083,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60650413022004,11,1,18.0,0.768,0
256,24331756,57843,20449831,Agile Network Builders,Agile Networks,"Agile Network Builders, LLC",320004,"Agile Network Builders, LLC",OH,390070009005025,70,0,0.0,0.0,1
257,49557792,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,170219590004064,60,1,25.0,3.0,1
258,14347123,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,370570611004009,60,1,35.0,3.0,1
259,28195578,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60650451241041,43,1,940.0,35.0,1
260,40492034,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,481130040002016,11,1,1.5,0.384,0
261,27851048,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MI,261490414004019,43,1,940.0,35.0,1
262,73121265,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PR,721219606002004,60,1,25.0,3.0,1
263,36580473,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318096002035,12,1,100.0,20.0,0
264,38644091,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T South Carolina,AT&T Inc.,130077,AT&T Inc.,SC,450790114122035,11,1,18.0,0.768,0
265,9922736,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80310044052027,60,1,100.0,3.0,1
266,8441751,55992,21505896,"AgPro Wireless, LLC",AgPro Wireless LLC,"AgPro Wireless, LLC",250007,"AgPro Wireless, LLC",IL,171830106001026,70,1,30.0,30.0,1
267,24084069,57777,13358395,"Etheric Networks, Inc.","Etheric Networks, Inc.","Etheric Networks, Inc.",360030,"Etheric Networks, Inc.",CA,60871010001008,70,1,100.0,100.0,1
268,42295691,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AZ,40019449022318,60,0,0.0,0.0,1
269,56361317,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MS,280119501003118,60,1,25.0,3.0,1
270,54960981,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,260750063041019,60,1,25.0,3.0,1
271,52082591,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,200354936003004,60,1,25.0,3.0,1
272,56875296,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,291399704002072,60,0,0.0,0.0,1
273,19665028,56122,1684166,"Big Bend Telephone Company, Inc.",Big Bend Telephone Company,"Nevill Holdings, Inc.",130123,"Nevill Holdings, Inc.",TX,483779501002608,70,1,12.0,3.0,1
274,31653010,59178,24146086,"XL Broadband, Inc.",XLBroadband,"XL Broadband, Inc.",300175,"XL Broadband, Inc.",IL,171978839022012,70,1,100.0,100.0,1
275,49332733,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,170978626041000,60,0,0.0,0.0,1
276,13751404,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,290910907005036,60,1,35.0,3.0,1
277,28539459,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60372037101003,43,1,940.0,35.0,1
278,28595634,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60375539011008,43,1,940.0,35.0,1
279,66580162,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SD,460399536001313,60,1,2.0,1.3,1
280,56555137,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MS,280419501002012,60,1,2.0,1.3,1
281,72494910,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,550870133001135,60,1,25.0,3.0,1
282,4016667,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OR,410110003003023,70,1,2.0,0.064,0
283,70987348,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,510594318012017,60,1,2.0,1.3,1
284,15050854,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NJ,340270426003022,60,1,35.0,3.0,1
285,63397789,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,401091036021048,60,0,0.0,0.0,1
286,21871164,56847,3628971,Verizon New England Inc.,Verizon New England Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,MA,250173702012011,10,1,15.0,1.0,1
287,49579152,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,170312101001016,60,1,25.0,3.0,1
288,11351601,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,170159604003125,60,1,35.0,3.0,1
289,3255111,55028,1566983,Pinpoint Communications Inc.,Pinpoint Communications Inc.,"Pinpoint Holdings, Inc.",131043,"Pinpoint Holdings, Inc.",NE,311459631002222,70,1,5.0,1.0,1
290,30402985,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",OH,391590503011137,11,1,10.0,0.768,1
291,10951864,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",HI,150010201001243,60,1,35.0,3.0,1
292,38577460,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T North Carolina,AT&T Inc.,130077,AT&T Inc.,NC,371830535203011,50,1,1000.0,1000.0,0
293,10430173,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120860008051009,60,1,35.0,3.0,1
294,24556425,57905,3316692,Verizon New Jersey Inc.,Verizon New Jersey Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NJ,340030023003027,50,1,940.0,880.0,1
295,27406655,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NC,370879202002000,43,1,940.0,35.0,1
296,29477575,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AZ,40131097021013,50,1,40.0,5.0,1
297,38304500,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Mississippi,AT&T Inc.,130077,AT&T Inc.,MS,281339501003021,10,1,6.0,0.512,0
298,66361239,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SC,450819602013028,60,1,2.0,1.3,1
299,37764296,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Florida,AT&T Inc.,130077,AT&T Inc.,FL,120950113003020,50,1,1000.0,1000.0,0
300,55228954,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MI,260490117122049,60,1,2.0,1.3,1
301,68599307,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482012528001021,60,1,25.0,3.0,1
302,36626979,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318235001027,12,1,75.0,20.0,0
303,43815423,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60530002002000,60,0,0.0,0.0,1
304,56581976,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MS,280590418004015,60,1,2.0,1.3,1
305,7352955,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,TN,471710804005015,42,1,200.0,10.0,1
306,8697890,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,11170302142033,60,1,100.0,3.0,1
307,27536106,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NE,310790004003033,43,1,940.0,35.0,1
308,48546877,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,132130107004016,60,1,2.0,1.3,1
309,15289199,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NV,320030051031007,60,1,100.0,3.0,1
310,6652955,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MD,240253035012019,43,1,987.0,35.0,1
311,49068816,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ID,160739502001450,60,1,2.0,1.3,1
312,22097446,56935,15017189,"Bug Tussel Wireless, LLC","Bug Tussel Wireless, LLC","Bug Tussel Wireless, LLC",300025,Hilbert Communications LLC,WI,550279604003050,70,1,12.0,3.0,0
313,66218727,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SC,450030213002011,60,1,2.0,1.3,1
314,8149790,55841,18817031,Network Business Systems Inc.,Network Business Systems Inc.,Network Business Systems Inc.,400033,Network Business Systems Inc.,IL,171610204002006,70,1,40.0,5.0,1
315,6215693,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,FL,120860117002012,43,1,987.0,35.0,1
316,13675534,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,290370603021056,60,1,100.0,3.0,1
317,45799954,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CO,80050815001013,60,1,25.0,3.0,1
318,70673697,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",VA,510079302004161,60,1,25.0,3.0,1
319,49384364,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171179570001074,60,0,0.0,0.0,1
320,10980991,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IA,190130010003008,60,1,35.0,3.0,1
321,18258829,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,484391003004012,60,1,100.0,3.0,1
